0,fb_username,ig_username,brand,cat_1,cat_2,cat_3,cat_4,country,brandID,fb_likes,fb_followers,fb_posts_num,fb_avg_comments_num,fb_avg_likes_num,fb_avg_shares_num,ig_followings,ig_followers,ig_posts,ig_posts_num,ig_avg_comments_num,ig_avg_likes_num,fb_likes_growth,fb_followers_growth,fb_avg_comments_num_growth,fb_avg_likes_num_growth,fb_avg_shares_num_growth,ig_followers_growth,ig_avg_comments_num_growth,ig_avg_likes_num_growth
419,,mideertoysau,MiDeer,Kids,Siblings,Toy,,,420,,,,,,,174.989675328762,123.643332278855,38,,,,,,,,,-0.013847711716083,,
420,kidoproducts,kidotoys,Kid O Toys,Kids,Toy,Siblings,,,421,4155.97364960847,4387.85477859043,2.57216356442761,,0.188774417464358,-1.73657059281608,2386.86570067127,5268.78338298766,97.8435615780063,5.26079396731157,0.445272784215545,24.1254105451798,0.099432337095011,0.116494346713369,,-0.012856874709183,-0.048946155801084,0.300125299624796,0.004434528450588,0.093517392603693
421,vranckx,,VRANCKX - NATURE INSPIRED,Décor,Accessories,Garden,M&O Paris Sep 2018,,422,259.02469306068,284.051387846368,,,,,,,,,,,-0.012922891783411,-0.012892387437314,,,,,,
422,AFRIXBAGS,,AFRIX,Bags,Fashion,Glamping,,,423,89.7818085843282,91.7739015394453,,,,,,,,,,,-0.028219505156002,-0.028219505156002,,,,,,
423,vykidesign,vykidesign,VYKI DESIGN,Décor,Design,Art,M&O Paris Sep 2018,,424,,,,,,,,,,,,,,,,,,,,
424,Visionporter,,VISION PORTER,Lifestyle,Design,Fashion,M&O Paris Sep 2018,,425,45,56.2241417604338,0.482357790063584,,2.230940726557,,,,,,,,0.00267120535116,0.031526946931666,,0.040095975763428,,,,
425,Sbyke,,Sbyke,Creative,Sports,Glamping,,,426,488.630673705581,485.625334231155,,,,,,,,,,,-0.036211131153295,-0.036211109512662,,,,,,
426,qwetch,qwetch4ever,QWETCH,Bottles,Design,Lifestyle,M&O Paris Sep 2018,,427,50128.6377538084,51017.4922108228,1,1400,10,185,,,,,,,57.5435537923369,59.4211682337333,0.796029750514405,-0.021423825443067,0.059679211416236,,,
427,Nattiot,,Nattiot,Kids,Lifestyle,Furniture,,,428,425.735618259548,459.882769010115,18.615085328555,1,2.04542795081918,1,,,,,,,0.093493875260567,0.085020241038354,-2.25E-21,-0.012061673782315,-0.000332686112367,,,
428,GalleryChuan,gallerychuan,GALLERY CHUAN,Décor,Design,Art,M&O Paris Sep 2018,,429,3054.15938331028,3065.17689946186,,,,,92.9388290184945,36.8283795458965,14.1341632686489,1,0,9.00460770044024,0.070143082611602,0.112783762428758,,,,0.039908058652495,0,-0.018716607430614
429,beckybroomeltd,beckybroomeltd,Becky Broome,Lifestyle,Furniture,,,,430,2867.27186915478,2983.23978647919,61.8298360077583,1.00623142665206,1.31050778851977,0.030130828414876,2120.658588359,2306.29401598252,1281.72385012435,61.6525234987688,-0.150012001108418,18.8234484397362,-0.013551249843437,-0.00573901684771,-0.098774940538719,-0.018787925469987,-0.012695413696429,-0.332181881963699,-0.050888862220113,-0.038251483119943
430,wumbatoys,wumbatoys, WUMBA TOYS,Kids,Toy,Siblings,,,431,497.43893157862,529.470076269025,,,,,204.381579236089,256.086713121439,235,,,,0.137400536332564,0.139022188765312,,,,0.009573723902317,,
431,dietersSpielzeug,dieters,DIETERS,Toy,Décor,Kids,M&O Paris Sep 2018,,432,,,,,,,145.167317651755,89.9631796348367,37,,,,,,,,,-0.007497923641351,,
432,arrosoiretpersil,,ARROSOIR & PERSIL,Décor,Design,Home,M&O Paris Sep 2018,,433,5457.87026418428,5545.82196288568,21.1789959829794,3.20598002604127,21.2185615597119,10.9912158739378,,,,,,,0.025486777028253,0.135875563850554,-0.105711645933193,-0.289089029612965,0.008808426811668,,,
433,marmot,,Marmot,Sports,Clothing,Glamping,,,434,815.790359978827,946.238524571977,0.670248773918554,,24.9262628800951,2.0136666094551,,,,,,,0.138400367741448,0.302432363954447,,0.054304392689694,0.001012246718877,,,
434,beastsofbalance,beastsofbalance,sensible object,Kids,Toy,Educational,,,435,,,,,,,,,,,,,,,,,,,,
435,ColemanJapan,coleman_japan,Coleman,Travel,Bags,Glamping,,,436,139524.389747744,140457.974305731,,,,,51.1357473572332,116481.393976446,1034.7818738097,40.7513578017724,1.8471285707194,4572.39304672157,5.2269501968417,6.7894612072653,,,,66.0653573054011,-0.001805756700818,8.72121114802354
436,,nordic_mini,Nordic Mini,Kids,Toy,Siblings,,,437,,,,,,,,,,,,,,,,,,,,
437,nemoequipmentJP,,NEMO Equiment,Bags,Accessories,Glamping,,,438,2346.51131018887,2905.96729250919,2.25463618929102,1,87.7412043722583,-0.459133501042462,,,,,,,0.383748282530812,0.825726550614712,-2.67E-19,-0.355820189573495,-0.024190407918407,,,
438,luxafor,,Luxafor,Lifestyle,Design,Tech,,,439,597.267359346847,617.229186521189,,,,,,,,,,,0.13163941493244,0.148303489240886,,,,,,
439,,senzumbrellas,Senz,Lifestyle,Glamping,Outdoor,,,440,,,,,,,,,,,,,,,,,,,,
440,GetLivia,,Livia,Lifestyle,Design,Tech,,,441,148510.276443214,150333.33514334,60.4686910786893,7.41571715344868,7.75480899426566,1.87436880254195,,,,,,,47.4685664982106,53.5630638645266,0.030012876806982,0.041007341391039,0.004203094430335,,,
441,unclegoosetoys,unclegoose,Uncle Goose,Kids,Toy,Siblings,,,442,6262.18949360587,6609.09474928334,9.80048022513875,1.16416505346098,7.60767871232868,1.62771655992415,13.6139666682168,21898.2647651099,207.413232517541,13.6216568878989,3.73710082461418,125.920276434975,-0.324755141630797,-0.251842254857908,-0.006030101830803,0.013211928004882,-0.0036509158295,1.24136673144293,-0.045833810966963,0.230949609499502
442,PlayOsmo,playosmo,OSMO,Kids,Tech,,,,443,253008.28781526,250953.91735093,42.9159903140094,0.17640429612467,5.77725992103409,1.70508719682993,442.793156798311,52125.279412714,1847.12237853668,145.478398531525,0.895083212365233,54.5569918607767,13.3952282128303,15.1517653884035,-0.079444705299303,-0.013043958527112,-0.011421732128158,45.6264750402401,-0.056483823972361,-0.03435532294435
443,playtopla,toplatopla,TOPLA,Game,Creative,Educational,M&O Paris Sep 2018,,444,,,,,,,62.3428571428573,7.00408163265306,0.089795918367347,,,,,,,,,-0.318217597213595,,
444,mooseinthemoon,mooseinthemoon,Moose In The Moon,Kids,Toy,Siblings,,,445,636.073890883081,649.0744577955,53.2908915359976,2.36765958297507,3.25674307135777,0.975038831684728,3822.61429997436,7237.48336484402,2734,1.64017147694075,1.99707952458651,38.3532795118534,0.014182174346791,0.01418002870611,-0.002968820756488,-0.006472431251151,-0.006529537098066,-1.15708158815392,0.019807694487435,0.215290576583931
445,babyofmind,,Baby Of Mind,Kids,Design,Siblings,,,446,696.021260237424,684.013530008228,2.36392785360531,,2.83275445139874,1,,,,,,,0.227571542782721,0.227571536006798,,0.006102919419175,0,,,
446,,mobilicasabellagrattoni1892,GRATTONI1892 Made in Italy,Wooden,Lifestyle,Home,M&O Paris Sep 2018,,447,,,,,,,,,,,,,,,,,,,,
447,njforyoudesign,,HUNDREDICRAFTS,Design,Innovation,Art,M&O Paris Sep 2018,,448,45,45,1,,1,2,,,,,,,0.00020382363493,0.00020382363493,,-3.55E-20,-7.10E-20,,,
448,PharusStore,kitamu_pharus,Pharus,Candle,Lighting,Glamping,,,449,3125.53225932704,3152.12563289523,,,,,,,,,,,0.229769282413895,0.288969189692534,,,,,,
450,surreal,surreal_manufacturing,SURREAL,Fashion,Clothing,Glamping,,,451,1160.08807123274,1162.08424462868,,,,,0,1795.38738085597,816.471902313944,22.4340181484213,0.007102817915951,70.6445996732765,0.165630945723951,0.237980893624081,,,,1.77112445163748,-0.000918533936194,0.022310425996357
451,HYPSOE,,HYPSOÉ - PARFUMS DE MAISON,Décor,Candles,Lifestyle,M&O Paris Sep 2018,,452,543.112401222843,601.115251365519,10.8191591084697,1,3.8488727850626,2.00219986505986,,,,,,,-0.01387766298111,-0.010652301039897,-2.25E-21,0.002665183038854,-0.011955086006499,,,
452,adico,,ADICO,Furniture,Outdoor,Stool,M&O Paris Sep 2018,,453,2311.90945365263,2371.56712447888,5.0968786256466,-0.673304717949925,35.877007175909,1.6119504041257,,,,,,,0.670136039542623,0.94505685686767,-0.032574578943894,-0.088976050182404,-0.028007305613615,,,
453,BNET,,Sticku,Lifestyle,Elderly,Design,,,454,206.763274745301,222.817767048101,5.58222028387744,22.7987236676253,40.0925355920504,16.7992632600538,,,,,,,0.387629980921557,0.441036479090579,0.324656516511471,0.394402400108251,0.150280493776749,,,
454,PresentTimeBV,presenttimebv,PRESENT TIME,Décor,Home,Furniture,M&O Paris Sep 2018,,455,,,,,,,,,,,,,,,,,,,,
455,,shopkarim,Karim Rashid,Lifestyle,Bottles Aug,Design,,,456,,,,,,,,,,,,,,,,,,,,
456,seraxbelgium,seraxbelgium,Serax,Home,Tableware,Accessories,,,457,40841.8600455047,42313.9345100573,,,,,1440.61815770423,93814.8406199439,1232.53684653754,141.174502584588,4.48987848677326,540.54631620956,5.79030624983504,7.02062007774029,,,,73.1817850155912,-0.009493386896359,0.073847959571139
457,PockitHK,,Matricon,Lifestyle,Travel,Glamping,,,458,781.449650066157,798.08148577551,,,,,,,,,,,-0.087899255864153,-0.056821949394591,,,,,,
458,foulon,,FOULON,Toy,Wooden,Educational,M&O Paris Sep 2018,,459,,,,,,,,,,,,,,,,,,,,
459,,slughausco,Slughaus,Lifestyle,Glamping,Tech,,,460,,,,,,,693.591767228011,1010.98796039655,23,1,2.24242424242424,23.6363636363637,,,,,,0.081800464504709,0.025274740340486,-0.029001440413216
460,forteassake,forteassake,Tea & Accessories,Lifestyle,Bottles Aug,Home,,,461,,,,,,,2797.91202690101,6128.61622697886,562,,,,,,,,,-1.46557748399884,,
461,exposrlit,exposrl,EXPO' SRL,Design,Furniture,Lifestyle,M&o paris sep 2018,,462,711.552011611005,728.546582201749,1,,,1.64383561643836,,,,,,,0.037248978165349,0.039886197277061,,,-0.013657020662436,,,
462,puretitanium,,Ti22,Design,Lifestyle,Sports,,,463,115.039934822665,124.973069638479,,,,,,,,,,,0.158168782715241,0.163752770957794,,,,,,
463,domani,,DOMANI,Décor,Design,Pottery,M&O Paris Sep 2018,,464,1454.03643362957,1549.13534735753,,,,,,,,,,,0.27887611788397,0.363433573088206,,,,,,
464,HapeToysUK,,Hape UK,Kids,Toy,Siblings,,,465,9596.69795837933,9642.96917042645,54.6732442808952,33.6208461067861,-1.71553448902396,-1.14272766655021,,,,,,,-0.823947729910381,-0.765701241370891,-1.47625339253732,-0.465132224154346,-0.197365102767458,,,
465,Werkhaus,werkhaus_de,WERKHAUS DESIGN+PRODUKTION GMBH,Home,Creative,Toy,M&O Paris Sep 2018,,466,8281.05561284836,8496.89885582646,,,,,565.125328621084,4544.65420218721,299.256040527192,6.03434160601223,6.35486848773338,96.4657928887604,1.87467567583344,2.23863896708537,,,,7.41341952645271,0.013837328689361,0.057517427928193
466,Lixada,,Lixada,Lifestyle,Glamping,Cookware,,,467,203.711161223611,222.913028256825,,,,,,,,,,,0.321955975371445,0.328547020250321,,,,,,
467,belmont,,Belmont,Lifestyle,Sports,Glamping,,,468,1401.83121402423,1473.40400483415,18.6391675032621,1,28.7253433886727,1,,,,,,,0.942781438372636,1.11797730515772,-0.000761023994106,-0.070210716702141,-2.25E-21,,,
468,,bonzaipaint,Bonzaipaint,Clothing,Storytelling,Glamping,,,469,,,,,,,0,108.956508224133,566,,,,,,,,,0.002299492650192,,
469,Carbaline,carbaline,CARBALINE,Gifts,Candles,Fragrance,M&O Paris Sep 2018,,470,777.413116323818,798.565279453768,,,,,2468.49130553989,1106.02170890945,304.915395677721,26.1536774614161,0.484581411722534,29.1998466331345,0.318688951825638,0.432355969944072,,,,0.383993902068901,-0.001122512344281,0.059376839849822
470,manhattantoy,manhattantoy,Manhattan Toy Europe,Kids,Toy,Siblings,,,471,107555.049935325,107091.432626056,7.51621282150704,-69.2926055591125,-12.0624008126526,-3.66271492022575,2547.77737546817,41411.092362426,845.49604679778,79.0489721682129,24.661759757453,106.986387390613,-3.98908372809684,-3.46221894258128,-1.52766300882284,-0.567854695079493,-0.298289857699264,62.3572515658751,-0.434560266604424,-0.074290278053933
471,Zutano,zutano_inc,Zutano,Kids,Fashion,Siblings,,,472,58171.0589959569,56832.822902219,43.4562200836539,1.8797944345895,10.396587140096,15.6425266487636,1090.32862581045,27905.3044409011,1635.57881441932,54.5238134031555,-122.835111937265,46.6452388602332,11.1418053649357,11.7171381987688,-0.008507998636066,0.021092280394202,0.079858646802538,16.9620717464502,-1.14060149815319,-0.204283229538623
472,Stockpvd,stockpvd,Stock Culinary Goods,Lifestyle,Bottles Aug,Home,,,473,3475.26656060754,3766.93012622726,38.8498150717488,2.48896759059508,15.0374739687785,0.86968065181741,2273.6533846867,9204.26166687463,1292.68912740574,38.4840427892737,3.53424241329367,92.4730191528988,0.08109600505265,0.333416377546236,0.001790005358853,-0.04539553384236,-0.011288069054482,2.85664816541981,0.000367675504683,-0.157694268192946
473,cowparade,,CowParade,Décor,Creative,Art,M&O Paris Sep 2018,,474,9984.58373063053,9876.41885639059,,,,,,,,,,,0.449440762122107,0.577939553966404,,,,,,
474,HakabaFurniture,,HAKABA,Furniture,Home,Wooden,M&O Paris Sep 2018,,475,3170.72068642627,3198.02756153055,1,,,1.16296296296296,,,,,,,0.037923191663208,0.008657941141115,,,-0.010859541433939,,,
475,sarahandbendrix,sarahandbendrixkids,sarah & bendrix,Kids,Toy,Siblings,,,476,3595.25978147135,3792.89578433747,,,,,,,,,,,-0.051480773752467,0.000862766338127,,,,,,
476,alistairceramics,,ALISTAIR DANHIEUX CERAMICS,Décor,Lifestyle,Vases,M&O Paris Sep 2018,,477,1744.07190260783,1864.13778166317,8.18737643997028,3.15251426111531,47.1775170330138,2.8543111972841,,,,,,,4.8323920879394,5.38969116445259,-0.007643823230111,-0.301635592891966,-0.11956414239413,,,
477,Healthknit,,Healthknit,Clothing,Accessories,Glamping,,,478,683.394658754113,708.378887013125,3.74723610113842,,5.85914464434508,1,,,,,,,0.018289875584714,0.018670273431404,,0.012572327879423,0,,,
478,souk,,SOUK-SOUK,Home,Kids,Lifestyle,M&O Paris Sep 2018,,479,217.765347942882,229.624059398623,-0.954937066299012,2,3.5011226657482,4.91207890041474,,,,,,,0.069498170005374,0.078037030501558,0.000164470393098,-0.011365713620963,0.014863574717269,,,
479,BullStein,,BULL & STEIN,Décor,Design,Art,M&O Paris Sep 2018,,480,950.463909303703,1004.45456950598,,,,,,,,,,,0.018709272480053,0.039431815593938,,,,,,
480,CrybabyBandanaBibs,crybaby_boutique,CryBaby Boutique,Kids,Toy,Siblings,,,481,4950.52498838612,4773.5650877883,26.3005387107746,3.12813531323079,6.27153043725367,1.38887350907663,4928.89440329981,8120.74040244826,1904.04976455223,67.3166988887763,3.04378222614581,26.5989555637243,-0.282123852968208,-0.239756317625475,0.001245747314114,-0.013458780363813,-0.008750006345161,1.76687736335768,0.022700179357969,0.073729569638205
481,oliandcarol,oliandcarol,Oli & Carol,Kids,Toy,Siblings,,,482,5855.01708189575,6179.18285101993,1,22.3332585448556,137.073158734745,5.15893913270255,694.470208951271,78325.6679833959,1642.57989504306,33.0858838815107,106.100176724715,528.317680550726,4.54910164265873,4.7725197870835,0.120612301338037,0.508843469329312,0.016946548048918,92.8448111241105,0.826626501948354,1.0158064453057
482,helloMyuM,myum,MYUM - The Veggy Toys,Kids,Toy,Handmade,M&O Paris Sep 2018,,483,2249.02265104844,2341.78023863387,30.4116974530914,2.12389078477456,21.4843236297286,2.85895195333412,1333.52121909813,5889.17357390035,954.849872564591,22.5040701600147,6.21194063931077,108.621580619507,0.477723878844366,0.562601917486471,-0.003475278881849,0.039699275131802,-0.000648129111725,3.8649035090867,0.049521189508715,0.601421676027801
483,,neverendingtoys,toybox,Kids,3d Printing,Siblings,,,484,,,,,,,742.549628350702,384.077098499952,261.950025745499,-5.18057139369776,0.905481855063375,12.8653564012045,,,,,,0.098649683595631,0.020846422844068,-0.321184754588773
484,Lilipinso,,LILIPINSO,Décor,Creative,Kids,M&O Paris Sep 2018,,485,3380.28670329333,3521.39166526363,,,,,,,,,,,0.562835313580323,0.624663471575719,,,,,,
485,,thegranite,The Granite,Lifestyle,Bottles Aug,Handmade,,,486,,,,,,,1560.12284530951,14189.198956742,667.848231923148,15.2815874156232,0.719564805843889,109.969033302212,,,,,,-1.1144524974734,0.012191678179354,-0.067294394400408
486,thewoodenwagon,thewoodenwagon,The Wooden Wagon,Kids,Toy,Siblings,,,487,26293.5743093264,26249.380118179,4.81170442880416,2.3996438584157,12.6984132412879,5.32686781702067,687.461052695612,39638.7677381521,1904.57635671116,73.9309740781214,6.31772258947336,298.746455551043,5.99002123369041,6.32672376161521,0.008328735024778,-0.029450413616797,0.01508004646341,44.6377702920216,-0.19979800791146,0.092824379366986
487,,noritake_kor,noritake_kor,Lifestyle,Bottles Aug,Teaware,,,488,,,,,,,361.233568098506,1042.08447709855,264.960915037872,12.9861918105444,-0.854018879996487,53.0417780200454,,,,,,0.43002411098662,-0.010391792732223,0.079703885233798
488,petitcollage,petitcollage,Petit Collage,Kids,Toy,Design,,,489,13212.5615022271,13606.3460022606,41.4519413390832,4.46515839621307,1.29844904693088,1,4196.99272413757,44609.7408811972,3021.44964029127,37.1954678986167,0.259794911504251,85.9764058730617,-0.051738862987021,0.067809726611238,-0.104223733846427,-0.004374872713309,-1.40E-05,9.01051788820764,-0.040377709954468,-1.1030334439342
489,,gallery_daunjae_2,Gallery Daunjae,Lifestyle,Bottles Aug,Teaware,,,490,,,,,,,24,2132.36722012982,1199.25025691414,40.5094532436285,0.825475037684666,80.888319183477,,,,,,1.04197464426169,0.000855154675235,-0.201769649701014
490,Tiedyes,,Tiedyes,Fashion,Clothing,Glamping,,,491,225,225,,,,,,,,,,,-0.000370681430344,-0.000370681430344,,,,,,
491,creema,fuwa,fuwa.fuwa_official,Kids,Toy,Siblings,,,492,302374.160799982,300797.368052654,,,,,,,,,,,56.144480764807,57.7875187823352,,,,,,
492,ModernistLook,modernistlook,Modernist Look,Lifestyle,Bag,Travel,,,493,42688.2644838951,45930.5375732637,-18.0866661102581,5.15396532098039,4.02364657025081,,,,,,,,0.138140862682008,0.551704689042896,0.036568381075005,-0.007501261391068,,,,
493,cafe,,Bawloo,Gadget,Lifestyle,Glamping,,,494,7251.44098463882,7272.52511780006,1,,,0.909774436090225,,,,,,,-0.064415299249003,0.044012743071168,,,-0.044483285542369,,,
494,TheTeaSmith,,the tea smith,Lifestyle,Bottles Aug,Teaware,,,495,4079.20692556966,4149.83491445311,,,,,,,,,,,0.933036470824387,1.02074347629606,,,,,,
495,africangallerytheartofnature,,AFRICAN GALLERY,Furniture,Décor,Design,M&O Paris Sep 2018,,496,33.8811034735722,35.3531901055803,,,,,,,,,,,0.05035164462001,0.055763552683429,,,,,,
496,calebzouhary,calebzouhary,calebzouhary,Lifestyle,Bottles Aug,Teaware,,,497,15,15,,,,,840.950135425991,4633.47510126184,698.830336490026,23.5332608473014,9.0612882926052,242.08930636719,0.000729704461025,0.000729704461025,,,,5.5169863321358,0.015319853040621,-0.02363284250918
497,leperepelletierofficiel,,LE PÈRE PELLETIER,Home,Candles,Fragrance,M&O Paris Sep 2018,,498,1354.99866974858,1428.92125721032,,,,,,,,,,,0.195668028926657,0.239382381766387,,,,,,
498,sharewithfriendie,friendie_audio,Friendie Audio,Lifestyle,Tech,,,,499,2210.38049575189,2219.37920309165,0.272321582501528,2,-1.04822127709456,3.71508365110456,2126.38419883249,80608.1908630386,707.088510589668,0.025462973814438,9.84507365792492,87.9824584461755,-0.135556311066408,-0.125254281241275,0.001030834445838,-0.121561400885102,0.0233447946909,-37.9516696774485,-0.208111948879771,-2.20839568230608
499,incyinteriors,incy_interiors,INCY INTERIORS,Furniture,Home,Design,M&O Paris Sep 2018,,500,120528.21499472,119477.075914892,,,,,,,,,,,12.9502694921511,13.986011162513,,,,,,
500,,sophiarancatore,SOPHIA RANCATORE,Décor,Design,Wooden,M&O Paris Sep 2018,,501,,,,,,,377.877601937077,213.777675060243,100.031089025295,5.119140593212,0.969216020248825,19.258721868238,,,,,,0.01394069489835,-0.010521771799729,-0.021430031747078
501,MOX,,MOX STUDIO,Lifestyle,Gifts,Skincare,M&O Paris Sep 2018,,502,86,90,1,,1,,,,,,,,-3.94E-08,-0.000269469533395,,-0.005189107530378,,,,
502,ornaterugs,ornatelondon,ORNATE - LONDON,Design,Handmade,Carpet,M&O Paris Sep 2018,,503,28.8261913139548,31.8245264093948,1.66576186514531,,3.60659562225131,,877.34852919285,432.598104183007,73.9166336881547,1.46976700968328,-0.261773961235018,14.0194389805216,0.002516046078942,0.003332415041059,,0.013137105628521,,0.292197383849595,-0.007460883893417,0.013602004915103
503,JouetsVilac,vilac_toys,Valic,Kids,Toy,Siblings,,,504,13405.3740296876,14011.4381655125,10.8515882311813,-0.524632342144879,16.3927760965978,6.32397217029549,66,16411.1905802823,91,5.7166090823638,1.46580897878022,224.809828216793,3.15102716837415,3.33232601224728,-0.046356840976737,-0.076296485261189,0.004112064804169,17.3817924991643,6.92E-05,0.154156944379539
504,OSSOEBANISTERIACREATIVA,,OSSO EBANISTERÍA CREATIVA,Furniture,Design,Handmade,M&O Paris Sep 2018,,505,1126.90842242067,1131.90820479241,1,,,14.4,,,,,,,-0.014846573079696,-0.013112755252638,,,0.097075034233741,,,
505,pashminaloom,,PASHMINA LOOMS,Accessories,Scarves,Luxury,M&O Paris Sep 2018,,506,222.164750066815,226.158195784631,18.9226123759818,,2.41842866668606,,,,,,,,-0.019619190353731,-0.019625550238718,,-0.008100412329694,,,,
506,,outputlife_official,OUTPUT LIFE,Stool,Garden,Glamping,,,507,,,,,,,102.001065617516,65604.2689415293,269.581353059886,22.6121641453377,-18.5019627096519,1936.48994804331,,,,,,-9.37973731029745,-0.144418990827898,-4.27111946745105
507,studioarhoj,studioarhoj,Studio Arhoj #2,Lifestyle,Design,Denmark,Sino Project,DK,508,,,,,,,214,124601.86732548,3292.82984643389,83.7633002696858,14.5137917430763,1752.57659836908,,,,,,45.973407371731,0.017740677787696,2.56207947121707
508,playinchoc,playinchoc,PLAYIN CHOC,Toy,Food,Creative,M&O Paris Sep 2018,,509,257.489606184193,1400.39228709987,22.6919168202631,16.8390292329338,5.57658322293279,3.88133028805838,1149.3793723818,4745.89173923615,439.271641248535,40.5656902525032,-3.89944027652279,40.8080744821863,0.243933794907138,3.33336751481087,0.157058253110156,-0.001961519242761,0.027795744104518,4.4790241465534,-0.176943071484906,-0.161159247401878
509,,micaelaklickdesign,Micaela Klick,Kids,Toy,Design,,,510,,,,,,,,,,6,3,25.8333333333333,,,,,,,-0.000223431721133,0.017446911871986
510,MonPetitArt,monpetitart,MON PETIT ART,Toy,Kids,Stationery,M&O Paris Sep 2018,,511,4152.65323688976,4400.64388665731,,,,,612.178184595355,5911.69068872268,346.806935589515,29.418725105564,-0.08320723624996,87.6567743813216,-0.214409374875158,-0.212872808249415,,,,-0.094151149341106,-0.014917187659736,0.034145421657518
511,,mybambooaus,MY BAMBOO,Lifestyle,Bottles Aug,Drinkware,,,512,,,,,,,818.898026772357,3230.64262874508,283,,,,,,,,,-2.43695898948914,,
512,20000cm,halftrackproducts,HALF TRACK PRODUCTS,Travel,Gadget,Glamping,,,513,1985.11224595669,2052.11243356321,13.9513257585487,,17.2483157877699,2.22636710177243,514.648927485436,6786.8230419967,2714.46449231387,58.6446135188396,2.2893263804065,403.989069822144,0.061450870040065,0.064919857626407,,-0.076936653232229,0.006534123882073,4.13323239724083,-0.012314575020501,0.315105518721098
513,phoxitog,phoxi_tog,PhoxiTog,Lifestyle,Kids,,,,514,648.31688411302,651.320510082383,,,,,,,,,,,-0.051159711056675,-0.050550192859781,,,,,,
514,,glitz,Glitz and Glaze,Lifestyle,Bottles Aug,Design,,,515,,,,,,,,,,,,,,,,,,,,
515,barombistudios,barombistudios,Barombi,Lifestyle,Bottles Aug,Handmade,,,516,194.817574093397,202.824898176638,,,,,220.447900972544,4001.66660513138,366,,,,-0.022018979070259,-0.021960008017237,,,,0.674973364598989,,
516,healthyhumanlife,healthyhumanlife,Healthy Human,Lifestyle,Bottles Aug,Health,,,517,154881.124024718,155149.081672656,49.2509785412331,0.244539842488077,4.44553793339785,1.53632256887756,474.034657619052,81963.557500207,2160.43745317759,79.6569308482814,193.445458299636,365.055201726883,-16.4180541703149,-15.8584260694641,-0.039077847554256,0.013801969491611,0.00096806443473,-20.8045898147186,0.420799874798968,0.223122423367127
517,Batela1991,batela1991,BATELA,Décor,Furniture,Bags,M&O Paris Sep 2018,,518,9568.00146207154,9743.62881593901,15.7631764982789,2.66315777570587,38.1761635083458,6.01671669022951,1456.07346950006,13271.3168444308,977.718665980226,17.0246702356012,2.44516494010918,156.796516944818,0.848329903571425,0.962749561447379,-0.020367183862139,-0.150183373361571,0.015207399484388,6.02575896744577,-0.019279575958571,-0.369309599442518
518,Coquecigrues,,COQUECIGRUES,Furniture,Lighting,Décor,M&O Paris Sep 2018,,519,2351.76932374861,2496.99996534767,9.18825926394605,1.69955362008433,25.0404853770677,-0.084451757799125,,,,,,,0.356721810226168,0.584317000544355,-0.000746642897692,-0.176052833112085,-0.037725431872871,,,
519,jamidaofsweden,jamidaofsweden,JAMIDA OF SWEDEN,Lifestyle,Home,Design,M&O Paris Sep 2018,,520,866.162636455657,875.108437561664,23.8050127411323,1.09144199043769,5.23299431270228,2.62890913282562,808.438978733933,2131.80471346972,342.890846729584,23.7441777605831,1.17947968225552,49.3803463662355,0.067664386447797,0.072630679078115,-0.000323843447077,-0.020848847207613,0.003880267108881,0.870483764073413,-0.001137141134597,-0.080865369250398
520,msrjapan,msrgear_japan,MSR JP,Gadget,Accessories,Glamping,,,521,25090.5390828107,25034.4599905618,18.0361321385558,1,139.395853898498,10.1872971355434,44.2036090532776,13844.3112896038,251.425401384615,17.6956244385029,4.36766854097112,840.153989294127,0.557646636994198,0.945362905834318,-0.000616708711219,0.831970893477091,0.128498736788238,10.5526883375218,0.039713055196968,1.75933343827779
521,,mitxoko,Mitxoko,Kids,Toy,Siblings,,,522,,,,,,,957.123986977925,20080.930423302,853.063272908442,51.494296773929,17.931335813509,613.377581967815,,,,,,6.70285837863726,-0.144689174776324,-1.78459238379137
522,PodiumTH,podium_manufacturer,PODIUM HOLDING,Furniture,Design,Wooden,M&O Paris Sep 2018,,523,19329.0652678968,19884.5235916894,32.3038408988571,13.3870899472564,13.6480628652734,2.68187877973808,,,,,,,10.8970594250114,11.5308600063829,-0.048203089552419,-0.307518071589216,-0.03817669429968,,,
523,,mapleandcotton,Maple & Cotton,Kids,Toy,Siblings,,,524,,,,,,,259.811910069624,4934.04224621524,386.773804767277,18.8840554296773,57.4781916366374,277.763605659876,,,,,,2.76365606331544,0.265981177740232,1.50633922128986
524,atelierdenoemi,,ATELIER DE NOEMI,Design,Wallet,Pillows,M&O Paris Sep 2018,,525,1208.32025273977,1274.00461559358,,,,,,,,,,,0.804822957201687,0.928070659357999,,,,,,
525,travelkuppe,,Travel Kuppe Company,Lifestyle,Bottles Aug,Design,,,526,535.764957313138,541.758019389503,,,,,,,,,,,-0.014259329602914,-0.014253829675568,,,,,,
526,,zeupdesignstudio,ZEUP DESIGN STUDIO,Lifestyle,Creative,Design,M&O Paris Sep 2018,,527,,,,,,,0,0,0,,,,,,,,,0,,
527,,henalim,henalim,Kids,Toy,Siblings,,,528,,,,,,,1047.38470863447,1861.63475093622,1174.21522806953,30.076930411739,8.09415853134559,72.9517846366978,,,,,,0.696074025795878,0.020065468928017,0.10770130557135
