Unnamed: 0,fb_username,ig_username,brand,cat_1,cat_2,cat_3,cat_4,country,brandID,fb_likes,fb_followers,fb_posts_num,fb_avg_comments_num,fb_avg_likes_num,fb_avg_shares_num,ig_followings,ig_followers,ig_posts,ig_posts_num,ig_avg_comments_num,ig_avg_likes_num,fb_likes_growth,fb_followers_growth,fb_avg_comments_num_growth,fb_avg_likes_num_growth,fb_avg_shares_num_growth,ig_followers_growth,ig_avg_comments_num_growth,ig_avg_likes_num_growth
775,Imbarro,imbarro_,IMBARRO HOME AND FASHION BV,Home,Accessories,Design,M&O Paris Sep 2018,,776,1635.73255648405,1709.6254995639,,,,,708.688859217013,1794.72255889985,241.247322365368,12.6763154123275,2.29305084946616,48.9291901474356,0.510720257843273,0.674474679828839,,,,2.45157124837023,0.060385262590226,0.010749398300198
776,PawboGlobal,pawbo_official,Pawbo,Lifestyle,Design,Tech,,,777,33084.2976817726,33138.2990774943,0.01215977512285,4.25,-1.68537155860799,,286.97310560522,4340.45214640233,261.211504349428,15.7113328299388,4.95263578776956,58.7315844329977,-0.337369120503646,-0.373741494123017,0.000113255314068,6.54E-06,,-0.197091620045659,-0.011573402011989,0.011836601224352
777,moheim,moheim_jp,Moheim,Lifestyle,Furniture,Design,,,778,588.482732171692,626.94164267538,0.25718739903521,,16.2501594678474,3.36619718309859,0,2961.44168701722,183.376180080558,4.04444051206154,0.996504099008908,78.7156488403754,0.045672674967397,0.028302016044756,,4.19E-05,-0.004597995489737,3.16741878843367,0.000268883583324,-0.060513753050685
778,summerillandbishop,summerillandbishop,Summerill & Bishop,Lifestyle,Bottles Aug,Home,,,779,1285.89584628224,1427.99205109118,,,,,1659.38652623299,16625.3769429052,2751.95645386728,82.1483837999581,1.74597955290554,142.11560491709,0.038764660207775,0.099265786304579,,,,45.5754179336609,0.000279197115676,0.086015177143554
779,candellanacandle,candellana_candles,CANDELLANA,3d Printing,Candles,Décor,M&O Paris Sep 2018,,780,19003.1881671812,19249.5196767493,8.32913622839596,2.97278664882421,8.80276195736747,6.72766198596139,3929.55826879729,3893.57276038851,194.984026167494,-1.16348486507057,1.56378611788375,35.6718211654767,-0.718527971600788,-0.718875430212684,-0.00025709790263,-0.001821269963742,-0.087125861536296,-0.016624112463855,-0.000233936213276,0.043054294634535
780,eldvarm,eldvarm,ELDVARM,Accessories,Design,Candles,M&O Paris Sep 2018,,781,511.229240144245,536.967222393132,1,,1,,414.841712724795,5346.1644149112,895.326790702949,52.545976334589,1.2418890801847,58.1118434116624,0.004851893866773,0.01500730914132,,-3.37E-21,,1.75039001144431,-0.022830296231669,0.004553538198902
781,lottielouisedesigns,lottielouisedesigns,Lottie Louise Designs,Lifestyle,Bottles Aug,Design,,,782,2172.83837347954,2213.64013364435,,,,,2000.36699124109,31633.8902952115,833.841368703024,74.0740941493719,18.6246121357388,95.6711645700627,4.83637272798664,5.22915259493605,,,,49.8342963277533,0.027417848864457,0.564976947157961
782,runblurgear,runblurgear,Runblur,Lifestyle,Glamping,,,,783,887.47594340447,940.424667712053,0.549107689187305,,7.50186486653602,,514.165648711479,452.60625881121,42,,,,0.177224687642945,0.188063322896957,,-0.000307740722098,,-0.035895486927786,,
783,oneworldinteriors,one_world_interiors,ONE WORLD INTERIORS,Furniture,Lighting,Décor,M&O Paris Sep 2018,,784,,,,,,,326.016268458318,3065.53216653434,199,,,,,,,,,-0.405516848323607,,
784,tinkineer,tinkineer,Tinkineer,Kids,Wooden,Stem,,,785,959.335301397666,1009.29748325168,2.06081221826133,2.24708778228908,3.26272970831107,6,941.233203134055,1038.08098779754,244.937451240752,-0.511381315725532,0.882572444360384,16.7043985247777,-0.0118414403494,-0.013061658653134,0.00063796437666,0.001443463885723,-0.003829062968432,0.278645847900595,0.000608229578192,-0.002660195252289
785,RePlayRecycled,replayrecycled,Re-Play,Kids,Tableware,Tableware,,,786,95155.0146406021,94169.3933507749,70.9999332063757,71.6295078718275,97.3723332547327,55.9881980359422,678.806707661744,73869.3282905072,4575.24419966273,133.479405076751,39.1810213327503,243.808668199619,9.49619168815381,10.145443269479,-0.229048027852877,-0.219271761713301,-0.424717459638493,28.3105671063152,-0.029509206233145,0.023195978843646
786,GreenGateOfficial,greengateofficial,GREENGATE EUROPE,Home,Design,Lifestyle,M&O Paris Sep 2018,DK,787,63319.7854737945,64765.8716188254,56.4698668128777,0.475605127593183,246.173052841018,4.39631743419581,292.808956048759,85511.4802372904,1815.10602998884,78.6618516542257,32.1223817135821,1425.99068843431,14.470378222366,15.9175339242122,-0.013343251027623,0.475817184527081,-0.170378485460978,73.2054375381303,-0.5260503278731,4.15243380002422
787,LukaCandles,lukacandles,Luka Candle,Lifestyle,Candles,Glamping,,,788,3026.86332254795,3025.86328026853,0.790239629055177,6.01649554712192,-2.61231434429507,1,925.972800414776,2574.95622648972,604,5.51032823636857,8.64726291196053,37.2255488125398,0.2186372707989,0.237826541234313,0.000229026932998,-0.002516486754632,-4.43E-07,0.342693899706121,0.01573005982906,0.037544972683233
788,Anrol,anroldesigns,Anrol Designs,Lifestyle,Design,Furniture,,,789,3120.99741466587,3231.95191235122,18.0631901662266,0.243556837569598,1.98776670866472,0.777878962424034,538.756028985644,6619.87290028085,391.543928097904,21.2431413297113,0.997913518471461,21.4366846463965,0.830915709312846,0.9943764951108,-0.000438489394152,-0.001157638345162,0.002429325293187,0.982603523402866,0.002542026658243,-0.002703954411155
789,intzuition,intzuition_urbanjewelry,INTZUITION,Accessories,Design,Eco-Friendly,M&O Paris Sep 2018,,790,14995.4683450905,15542.51882238,0.569786360340008,,,0.974983011135559,1013.58496364525,5520.56682570175,1924.75172956066,14.6875790973808,0.150962646148976,42.6745465592331,2.52920079830726,3.00097354028635,,,0.016744530087882,16.8676359949794,0.000711644566634,-0.02810555690051
790,Atmosph,atmospheredailleurs,ATMOSPHÈRE D'AILLEURS,Furniture,Wooden,Design,M&O Paris Sep 2018,,791,4419.13643582584,4552.95553274265,1,,,1,504.249745117588,14241.5381945181,555.738471406431,10.6803632916129,5.53365980754434,340.667809658033,0.792736804360068,0.81215808611277,,,-7.12E-24,10.1658713479909,-0.021555069278433,-1.08654036331041
791,zivsmokers,zivsmokers,Ziv's,Lifestyle,Glamping,Cookware,,,792,185,186,,,,,2,49.9824522180106,23,,,,0.016718598792458,0.001677033031076,,,,-0.014925508820682,,
792,pyropetcandles,pyropet_candles,54 CELSIUS,Candles,Décor,Creative,M&O Paris Sep 2018,,793,15586.7737449144,15571.5570843654,,,,,,,,1.57464557914467,-1.16275088673207,95.0050873051097,-0.000986585350843,-0.000536648169108,,,,,0.001150564811757,0.072408339590548
793,FactorysShopLM,decho_official,DECHO,Accessories,Fashion,Glamping,,,794,2187.3384930444,2194.33582085632,,,,,4,4686.11552531856,238.383298019677,19.4141337034309,0.172163101600663,47.1364435847373,-0.108487572654309,-0.116426133911787,,,,1.15815582084345,-7.20E-05,-0.041604619825425
794,madebytinja,madebytinja,TINJA,Furniture,Handmade,Design,M&O Paris Sep 2018,,795,5220.59560502904,5288.26513225766,,,,,376.577707188341,2560.27975958924,208.050283943413,3,2.69137461312016,79.8668450776713,0.000877462981468,0.000992692334675,,,,1.95423955385358,0.000166279731396,0.001156425920888
795,ellementcompany,ellementcompany,Ellement Co.,Lifestyle,Bottles Aug,Home,,,796,510.165939445907,513.167404778006,3.20233582938061,,4.31936859869762,2,369.650849233307,4846.51123925369,940.129116164645,16.8773163109297,0.332843995013277,24.3325443364408,1.4080660726023,1.44879067388552,,-0.000115697072327,3.32E-06,11.5094239676364,-0.001257639977714,-0.008300051129274
796,STOKESFirestarters,stokesfirestarters,Stokes Firestarters,Lifestyle,Glamping,Cookware,,,797,446.220153814206,461.215461834025,-5.76279395064361,2.0250181498863,3.81366003285703,1,93,290.331022341948,135,-6.65183695874635,0.44582914740154,24.117109573591,-0.021625719003317,-0.021625591139685,2.65E-06,-7.00E-06,0,-0.064570481239169,-0.000345358986383,-0.000422444862641
797,papierbook,papiertigram,PAPIER TIGRE,Lifestyle,Décor,Stationery,M&O Paris Sep 2018,,798,33455.0898904977,35134.4373625218,,,,,441.257911522227,87877.0282984586,1141.69763296657,60.0410418935159,5.79168652967047,276.642212410424,3.90420609366898,4.70800504842928,,,,4.69430661846103,-0.003737178864532,-0.003511434507978
798,blackflysjapan,blackflys_japan,BLACK FLYS,Accessories,Lifestyle,Glamping,,,799,7435.99965253222,6547.23831530587,,,,,480.756541955955,3746.47149543099,662.481226761218,18.5605856265805,0.71656433530844,186.842338165801,-0.324579862861278,-0.164185236637901,,,,6.62884713275657,-0.005283121818658,0.013019217410055
799,potterymakinginfo,potterymakinginfo,Pottery Making Info,Lifestyle,Bottles Aug,Teaware,,,800,20682.1990107845,22032.3581082777,13.5367945810033,2.53919289420098,33.7477233829749,3.59937053501618,1457.997333573,55606.7353091821,559.440932549457,1.78745246352212,-8.86801261892843,-477.232958853046,4.11459285205919,5.91911742431892,-0.00157064523283,-0.098058250990308,0.063234385711205,0.173097620701513,0.014455991110071,-0.177961205939282
800,mariocionicrystal,mariocionicrystal,MARIO CIONI & C,Décor,Innovation,Tableware,M&O Paris Sep 2018,,801,408.106113252016,423.243830580492,,,,,91.944786561081,613.032901832173,234.293354275244,25.5054241722149,0.227552833585379,24.0117973512251,0.118230930540818,0.13039552719409,,,,0.759725109592783,-6.85E-05,-0.003187790701736
801,banditmanchot,banditmanchot,BANDIT MANCHOT,Accessories,Creative,Stationery,M&O Paris Sep 2018,,802,1873.64835525614,1960.19646221213,27.7228376999545,1.72652831833837,26.0568328742914,2.12830989945035,272.702427581803,4118.80373164289,534.559076297293,41.5888447254241,2.17684987091124,73.4917392975866,0.668994644678274,0.71110740894013,0.006164601914964,-0.006315873603305,0.005409083226901,0.795087080236986,0.002063817167758,0.048679684662226
802,crizufoldedbooks,crizu_folded_books,CRIZU,Décor,Creative,Accessories,M&O Paris Sep 2018,,803,651.865108765711,677.863637637961,4.99749015080642,3.67532666935401,16.3761284318941,2.21892297538107,735.559299156965,2402.23311795546,271.059397507198,3.5988902883334,15.9303405857182,162.777476844938,0.011803966396636,0.020483609417351,0.000457898333791,0.001226569629029,-0.000797550027771,-0.498358736237767,-0.046348254922145,-0.2199587863142
803,learningjourney,the_learning_journey,The Learning Journey,Kids,Siblings,Educational,,,804,52451.1761930167,52276.5953767014,72.0249562674155,5.77093856780156,4.49599039655529,1.86776772414375,265.389392671889,2830.17956948456,509.591390075497,104.43430476508,0.921250461458686,8.93220991474958,-2.23109874038967,-2.04374462671973,-0.010249664798175,-0.007016151719775,0.003321502744206,4.07833652288436,0.006552302977771,0.029600689338094
804,Lalaytr,lalayistanbul,LALAY,Lifestyle,Accessories,Design,M&O Paris Sep 2018,,805,15280.0334602816,15089.7656628714,52.432377606281,1,3.73931303336667,1.23483907267137,2010.76337885554,5347.39583367811,1791.68163352655,38.3300088919753,1.70837226575325,53.6641984563461,-1.41327861366683,-1.31653881145995,-1.58E-22,0.004359312401559,-0.000278730187634,13.8127537857109,0.006476777327292,0.062467816647901
805,FisherSpacePenCo,fisherspacepen,Space Pen,Lifestyle,Tech,Design,,,806,6086.19955074264,6259.98295608904,59.750641577739,4.94419750753453,26.6017070317421,1.58124464574603,7425.17390357552,18657.2491162864,1630.155707915,55.3980805767641,3.58021165878799,199.908632803996,3.8374666697018,4.36358972577608,0.001664322979753,-0.018649815300611,0.017697533270649,7.41319618073002,0.009271242141058,0.271223225650926
806,AMAuthenticModels,authentic,AUTHENTIC MODELS,Furniture,Home,Design,M&O Paris Sep 2018,,807,2498.9629215862,2719.13852263456,19.8810918857514,0.948819797249279,-31.3655035483364,-3.93445914236067,296.261636830567,4417.56728904908,172.503341582564,18.9959923347067,0.178852420565562,35.1671474434678,0.543405411113984,0.615800769816567,-2.81E-05,0.003554984543798,0.001691926888243,11.9046245595209,0.011113357324166,0.306999698550427
807,myequa,myequa,EQUA,Lifestyle,Bottles Aug,Travel,,,808,103407.318222793,104442.15639966,49.4365256271325,2.41031730312054,24.8891820284933,1.50568977080946,898.74534368093,128394.619519258,889.95209817719,60.6302127385551,79.8752037778572,700.55836892218,24.334554254263,25.9461911419925,0.001729898604538,-0.054929683897435,1.70E-05,39.2307649199232,-0.015724847439907,-0.337811771351125
808,Pagodahasselt,pagodainternational,PAGODA INTERNATIONAL,Décor,Lifestyle,Design,M&O Paris Sep 2018,,809,1255.70801681077,1262.86648105496,,,,,1404.39858907099,1327.18001289973,395.048535457634,33.3770921818862,3.31105819500137,66.7491180379164,-0.081891856431054,0.038728801997655,,,,0.669042546276812,-0.009555970562442,-0.153166103359507
809,eozaudio,eozaudio,Eoz Audio,Lifestyle,Tech,Music,,,810,7177.46933944045,7314.56877605292,5.72441970612455,1.53042156760634,4.77874215034561,,264.886661378295,3580.98262143336,201.139443552257,-3.43195014127054,1.09422600852892,45.1872299580548,-0.306334506255406,-0.322875412239739,-6.29E-05,0.000649259744185,,-1.11064739553944,-0.001357780255734,0.013550227814854
810,gymmasterjp,gymmasterjp,gym master,Clothing,Bags,Glamping,,,811,2725.04421354421,2887.49693839698,1.19900137799902,,21.979460968915,1,14,8784.01977841083,550.732665515721,0.687323663631347,0.449159327277082,193.156741438083,1.3235043771475,1.58288536879986,,-0.00548042982927,0.009475105058671,8.77137961675063,0.000142826471738,-0.172957730186296
811,Estelle,estellematczak,ESTELLE MATCZAK,Décor,Design,Art,M&O Paris Sep 2018,,812,426.102593575022,441.696429169405,,,,,489.513356429941,400.932700120878,180.910233476885,14.3357077518467,4.24762682116042,46.7734765023047,0.066119418274161,0.068875899962744,,,,0.217909777456466,0.074147409896007,0.107079248833692
812,thegoodnightco,thegoodnightco,The Goodnight Co.,Lifestyle,Health,Beauty,,,813,10786.4272693337,11000.3831383186,6.31378836454212,1,5.70125588649826,1.66207985203767,912.110688800442,19957.6440024084,1698.29046842307,88.1143932325507,2.39205471658447,73.4026466572741,11.0219863585774,11.8724463254963,-2.78E-05,-0.003854609590469,-0.000191412157594,13.161258299255,0.014515572941453,0.063573014005074
813,ThomasPoganitschDesign,thomaspoganitsch,THOMAS POGANITSCH DESIGN,Lifestyle,Décor,Creative,M&O Paris Sep 2018,,814,1824.2252424137,1999.43920591768,2.67854605449511,2.8998535265152,52.1904111452721,1.33905086903166,1143.58133848347,1448.70054717486,243.914134874782,2.94159292300857,3.89224151922915,117.772304998377,0.073788995762677,0.100883269661752,0.000920162757816,0.005408039127614,-0.000113689192893,0.861776608067458,-0.001260994332418,-0.043178236932435
814,frohstoff,frohstoff,FROHSTOFF HAMBURG,Design,Accessories,Stationery,M&O Paris Sep 2018,,815,2254.97841166694,2382.02953772309,7.92646214781543,3.14859590124536,12.654247352878,1.94455103752224,114.946497607334,7671.66072355792,476.752273467483,7.00202747319096,4.20263391101393,126.372733879926,0.03343110770408,0.054467903160297,0.000860307744251,-0.003967649207314,-0.010268383357318,0.739631811702681,0.055145574008427,0.923007503440083
815,thisisflyte,flyte,Flyte,Lifestyle,Home,Décor,,,816,11294.7443320272,11677.6632694877,10.9369919976463,0.991578065958511,22.3736452947294,5.69332335813699,1409.25271967756,17987.8970890318,344.460719742277,28.9002580878922,1.5890457785107,144.883946959616,6.34996528046605,7.03644639543006,8.45E-05,5.02E-05,-0.009670719980742,36.4338354485345,0.001061108634304,-0.004036755013915
816,TZULAii,tzulaii,tzulaii,Lifestyle,Design,Furniture,M&O Paris Sep 2019,,817,20442.8410999481,21206.243117529,,,,,300.08336517172,1642.04140459101,311.736375339534,20.6358417376215,1.06611363228531,33.6456504655259,11.2083541509667,12.5367828818658,,,,1.16099833143347,-0.001963714066416,-0.013337561001507
817,emmanuellem,bigflowerbyemmanuellem,EMMANUELLE M,Décor,Home,Design,M&O Paris Sep 2018,,818,212.047753000804,224.648641459558,0.548214456776839,0.9832964177232,13.2551949348934,,385.078309518359,708.700301016757,73.8035598757855,4.43956062113661,4.2188024835885,49.1125620301928,0.015450480938399,0.015533256554033,-9.44E-05,-0.015265526501001,,-0.133534694022686,0.002674720508698,0.072451941870271
818,MZPAdesign,mzpadesign,MZPA,Lifestyle,Kids,Glamping,,,819,843.638525405726,906.651889124671,23.9681785822873,1.986614069975,5.37122603130986,2.30642810592988,357.21305922489,3042.64596706964,216.231833397085,24.4094171559546,1.42421031235238,23.3389253416354,0.126789437770805,0.428623091516338,1.55E-05,-0.007240428171069,-0.000267563939491,1.9982341813122,-0.000269827377068,0.040627988403606
819,natsanzache,natalie_sanzache,NATALIE SANZACHE,Lighting,Décor,Design,M&O Paris Sep 2018,,820,505.097142525713,568.168841058141,,,,,1596.90370572519,1221.24175455268,295.176698571356,46.4431088720092,0.688119683614126,55.1688371265486,0.028372382651888,0.146458085936404,,,,0.248197297171178,-0.00030248259078,-0.018210263918906
820,LittleBeansToyChest,littlebeanstoychest,Little Bean's Chest Toy,Kids,Glamping,,,,821,656.546420836738,708.57396577438,9.99812317001811,10.7534888737274,3.58860127287607,7.20310920925364,593.181394449596,397.440663881311,188.298645490198,-0.79301576821796,-0.151052532713084,0.320989985180964,0.090034218389585,0.124958288049093,-0.000910536808097,0.000531269031372,0.002459060480448,1.30530058470107,0.005049255110489,0.009497549368782
821,ENOstudio,eno_studio,ENOSTUDIO,Furniture,Lifestyle,Lighting,M&O Paris Sep 2018,,822,3037.2113251534,3336.16560502719,,,,,294.163424092469,18116.1322996644,583.817809338137,12.556876776814,1.03375165435399,232.742582572057,0.226622693670292,0.283761587728429,,,,12.4122144422549,0.002465961936245,-0.136237289759423
822,ambientair,ambientair,AMBIENTAIR COLLECTIONS,Home,Candles,Lifestyle,M&O Paris Sep 2018,,823,11514.405430108,11429.4397518932,30.0443598674944,1.34975183256141,16.1415956998777,2.06391408728306,1790.1339954953,2268.77553305235,1094.64039564168,71.5599099454706,1.6947152784145,40.8868920560146,-0.150523881651271,-0.081034769153046,0.00809273451756,0.087771441746552,-0.014657458828228,2.57929982878296,-0.000319109937468,0.004009362488498
823,thehouseofcrawford,thehouseofcrawford,The House Of Crawford,Lifestyle,Bottles Aug,Teaware,,,824,529.136472731815,533.60010052422,59.8038906782209,1.60029343541537,2.18902019022873,1.60867194300652,7425.42059343027,10446.0480928161,2484.71857077412,145.311506002528,2.17285553648263,26.6659384730128,0.608464364688324,0.61506041384833,0.004032321166994,-0.00071121733503,-0.00435215924428,44.1212655208901,0.009580660460919,0.138955003984891
824,gurilibis,gurilibis,GÜRILIBIS,Lighting,Furniture,Creative,M&O Paris Sep 2018,,825,630.261628893893,635.259989294987,41.0254037449102,-2.86276836410531,4.91887043921163,1.19660460758409,1108.15728516623,3339.472545314,711.3220201414,38.167881407413,3.81650007501967,110.168123426471,0.001157280962303,0.001157281617664,-0.000374853406498,0.004395423896538,-0.001733012251461,3.88522904555366,-7.20E-05,0.013430885465531
825,DonnaWilson,donnawilsonltd,DONNA WILSON,Home,Accessories,Décor,M&O Paris Sep 2018,,826,31723.0991593051,34025.1451186506,,,,,1925.5658766295,83603.2301015027,4142.20572289182,100.330869032086,4.55843174015833,630.803569500232,-0.459020112062375,0.419421803998041,,,,10.4372975169048,-0.00233189914405,0.194163315275707
826,essellesf,essellesf,Esselle,Lifestyle,Bottles Aug,Home,,,827,853.196684945795,901.802492531132,13.8276959409192,,1.15165998206229,1,3064.00080868754,12734.2731517946,1457.16760131049,42.2849138300029,1.49905498048631,33.2048858033671,0.440370721726037,0.484688435998163,,-0.002478232420097,-7.12E-24,5.74055682968089,-0.007836811378891,-0.019563778286858
827,oogaahome,oogaababy,Oogaa,Kids,Siblings,Sharing,,,828,12666.5084275224,12442.2262657649,26.0649494121772,1.153208316466,1.48599771684163,1.63828662726805,717.263799642293,41954.1097417843,2585.47602529048,36.9784606832058,2.94865835916242,54.4104882325067,-0.649681821692718,-0.674224060176294,-0.000678515250473,0.00165279416507,-0.015663591724019,-6.5219241512836,-0.098320430024777,0.067418734288147
828,ateliersdartdefrance,ateliersdart,ATELIER SUR LA RIVIÈRE,Lighting,Décor,Design,M&O Paris Sep 2018,,829,40466.8965178097,44578.5217785222,13.8634884172255,2.99193140152716,87.6652936788384,31.2656569971267,418.075286324467,19897.1144024523,344.169350967334,20.9819235289113,5.72670694569771,378.015581221303,3.38683505274506,9.63626529017712,-0.008360431985822,0.170667773930324,-0.372551614279804,16.3697135272801,-0.010730104488596,-0.207865911027056
829,easternleaf,easternleaf,Eastern leaf,Lifestyle,Bottles Aug,Teaware,,,830,7357.92329981898,7564.81738792473,,,,,270.608414812778,4844.76034803409,542.01886947623,-2.81588323906679,2.57804474896036,174.844299754023,2.41608656301118,4.7635894669959,,,,2.43087227012649,0.008183352250182,0.543534639715741
830,MathildeCabanasIllustrations,mathildecabanas,MATHILDE CABANAS,Lifestyle,Accessories,Stationery,M&O Paris Sep 2018,,831,2720.51715214833,2850.74281270576,72.0616055527868,-3.2150867825585,9.86757110955232,0.90459481119112,1967.34132945273,34588.3274853403,1938.65140266229,96.4412346304321,2.04584821503198,293.177301614575,2.51460447986699,2.70467817683535,-0.000202378314323,-0.001065834434157,0.002835180758488,10.6967368685641,0.025087795484788,0.41325654905755
831,Frederique,frederiquewhittle,FREDERIQUE WHITTLE,Décor,Design,Art,M&O Paris Sep 2018,,832,147,156.001810326921,-2.98919532172232,5.45370983616836,4.67124528561934,2.07254482920952,68.7786123076624,264.914767111249,86.8533583230295,2.46986692235349,1.54224033569107,51.8898529366573,0.066233640139702,0.066259132206114,-0.000263274517447,-0.003698132151369,-0.003832911428303,0.239439183704445,-0.000434161646339,-0.014862663484922
832,KutuuUK,kutuu,Kutuu,Lifestyle,Design,Accessories,,,833,698.64553382357,751.668018197581,6.60891851844682,2.51871651095399,4.92977478762325,2.77768030329747,241.624307412345,1305.57381156186,323.421013739026,9.44121027242079,0.543110249166162,45.8632142342815,-0.008802805358013,0.028056334313162,1.04E-05,-0.002197494190234,3.17E-05,4.45928028983355,-0.022888116162619,0.242689334881778
833,novanaturaltoys,novanatural,Nova Natural,Kids,Wooden,Siblings,,,834,15352.4631450543,15534.584388794,26.5134311915648,1.09897485436866,1.98000133839349,0.991506864846507,278.005248840409,4636.3980568754,410.055704785675,5.36752433898251,1.56207971188341,21.3071255666525,-0.692656982736552,-0.518548487898533,-3.25E-05,-0.000937268952028,-1.18E-05,1.35745153669125,0.009231491998228,0.031318996437412
834,Delilahdevinethelabel,delilahdevine,Delilah devine,Lifestyle,Accessories,,,,835,1599.41630470025,1827.40514437635,,,,,569.698590049511,1471.58304327076,424.940306605517,4.05576647382776,2.49978687166574,28.1094880898766,-0.039009142106902,-0.051124230252402,,,,-0.21228004041514,-7.95E-05,0.000352013182389
835,levimoon2017,levimoon2017,Levimoon,Lifestyle,Design,Furniture,,,836,3927.14510340708,3942.43128276608,5.53459521760069,3.21154147114289,54.8805492716871,9.4562455278799,11,8396.1523296186,62,,,,-0.30224299871467,-0.302623274866435,8.79E-05,0.005718599103902,0.00024244956089,-2.42607312005435,,
836,learningtime,learningtime,Learning Time,Kids,Siblings,Interaction,,,837,11899.3247960786,12371.5199369995,1,,,2.67424242424242,405.71128378424,4661.24458962091,350.137919991512,55.5635099115315,0.122715542461044,14.4578119333024,20.1503848775536,21.1926324653456,,,0.011307007286484,21.7768300691118,0.000556556867635,0.009062022443683
837,Galeria,galeriapogodnychwnetrz,Galeria Pogodnych Wnetrz,Lifestyle,Bottles Aug,Home,,,838,1891.05134878173,1975.08189011803,,,,,957.818801810321,12993.7197936627,2467.52971310366,150.92812763105,1.74502434595238,131.584054628111,0.477953359358874,0.507335211124403,,,,5.21749591319606,0.011057728322989,0.169955477317782
838,SpinChill,spinchill,Spin Chill,Lifestyle,Glamping,Outdoor,,,839,6366.84739733031,6379.78522250725,,,,,38.444967017122,6797.49975882467,51,,,,-0.595706512973068,-0.544316201749383,,,,-1.36876241142553,,
839,,yoshidakaban,Yoshida & Co. Ltd.,Waterproof,Travel,Glamping,,,840,104229.933061409,105043.374148006,66.9859754237137,0.211782976741068,105.247672257374,1.52902004968935,,,,,,,1.52210966577374,3.45046914866633,-3.37E-05,-0.373776384154683,-0.001443299459691,,,
840,wix,,INVINCIBLE ÉTÉ,Décor,Art,Paintings,M&O Paris Sep 2018,,841,4332993.51099632,4347807.06346906,62.1156662813944,47.2003497850764,3508.78734314326,124.136168548585,,,,,,,438.474105447132,538.27985293735,-0.268614405981483,-12.6127364200844,-1.18702191252799,,,
841,Boulbar,boulbar,BOULBAR,Scarves,Design,Eco-Friendly,M&O Paris Sep 2018,,842,1430.1745023477,1452.54857462121,,,,,657.906386108028,3059.18359470947,228,,,,-0.069194663489049,-0.063174093524552,,,,-0.752898069974548,,
842,doddleandco,doddleandcompany,Doddle & Co,Kids,Parenting,Safety,,,843,4881.78474213191,5013.82787113494,43.6560552478891,11.6090578313612,5.86700946902816,2.35688729818095,1625.29519231259,32095.07944014,979.046183178045,48.6382982187608,4.28332196607822,99.0790372497414,0.807455927302192,0.932497196924697,-0.007943096996049,-0.004662265282644,0.000953968859284,-4.69144241679951,-0.007824682072125,-0.025726864223866
843,VegieBAG,vegiebag_carryandkeep,Vegie BAG,Lifestyle,Bags,Glamping,,,844,108,117,,,,,30,491.484131361439,41,1,0,12.8291457286432,0.017654992422961,0.017655122491486,,,,1.05217001770685,-0.001884939108004,0.026934612435177
844,bylivingcopenhagen,byliving,By Living,Lifestyle,Design,Furniture,,,845,631.079440525344,661.060207591864,,,,,1113.81371824152,2383.20836303508,675.909231402976,31.7131251797912,4.05630798986783,66.8877806671233,0.155222191590656,0.262859033290639,,,,0.738803740236134,-0.003935719833541,-0.03890935290436
845,lomographyfrance,lomographyfrance,LOMOGRAPHY,Tech,Design,Accessories,M&O Paris Sep 2018,,846,24694.2326087587,24180.9316018102,5.92785237835415,0.802609098355326,15.2856577030592,-0.411831800146664,1524.8283821733,10147.6557912523,1385.89922254166,89.0925422791547,9.06607233271872,134.577719772027,-0.860243741448886,-0.573523666350995,-3.07E-05,-0.001520600682558,-5.86E-05,16.1861839691192,-0.003201332135062,0.162026939656794
846,NoGallery,no_gallery,NOGALLERY,Décor,Home,Accessories,M&O Paris Sep 2018,,847,29386.8533458279,29473.1734850078,,,,,473.81315855624,8975.77830172793,748.491897803606,27.6407857717602,20.4835959521744,152.348270896671,2.77509605148653,3.14238639841689,,,,3.00798868385974,0.025179276365561,0.125479857102083
847,peppermintproducts,peppermintproducts,PEPPERMINT PRODUCTS,Lifestyle,Accessories,Furniture,M&O Paris Sep 2018,,848,1573.63741113264,1598.63893101829,,,,,-154.280818548225,1183.10712765878,141,3.65625,15.9453125,58.3359375,-0.032423523122808,-0.009674795320924,,,,1.6924774796134,-0.019892954407918,-0.017830796002975
848,doppelgangeroutdoor,doppelganger_outdoor,DOD,Lifestyle,Glamping,Glamping,,,849,42084.2982793192,45793.7236349254,14.3487333387671,2.55145798366848,357.391539997074,5.41058823149979,,,,,,,11.7360041871757,15.172586954413,0.018836230990583,0.153543428012401,-0.009734968442362,,,
849,MelissaAndDoug,melissaanddougtoys,Melissa and Doug,Kids,Educational,Siblings,,,850,350922.962488762,334148.697471029,10.8616475594437,19.2094418043327,-26.6131715973309,5.84103000661487,2003.83425645824,185805.557419403,738.161778603639,13.5266612111496,-90.2802042135025,207.222625851508,45.9324229355839,53.7749270120685,-0.078870974138012,-0.152472499746132,-0.306714615091446,200.723239272336,-0.112442126650194,-0.387015679740186
850,kidmademodern,kidmademodern,Kid made mordern,Kids,Siblings,Educational,,,851,56908.9834133909,57317.7257639813,7.88757319581686,0.666086955650217,3.89850363469607,1.9733863733214,640.438244585026,25982.3985687444,1129.30260993005,58.7505095095624,3.90359711242965,86.1709223482932,7.71717788290413,8.18880841184469,-6.14E-05,-0.005642027171748,0.006574037840648,27.2437954183279,0.009618186709122,0.300749080668686
